,Date,Sales
6896,2005-06-18 03:50:49.000,4.99
6897,2005-06-18 15:00:04.000,6.99
6898,2005-06-19 03:14:52.000,4.99
6899,2005-06-19 22:07:24.000,4.99
6900,2005-07-07 07:51:53.000,0.99
6901,2005-07-07 10:28:00.000,0.99
6902,2005-07-09 10:00:44.000,2.99
6903,2005-07-11 17:42:33.000,0.99
6904,2005-07-28 02:10:27.000,3.99
6905,2005-07-30 21:10:56.000,2.99
6906,2005-08-01 20:22:51.000,4.99
6907,2005-08-02 05:07:07.000,2.99
6908,2005-08-17 04:27:18.000,8.99
6909,2005-08-20 00:33:22.000,0.99
6910,2005-08-20 07:50:08.000,0.99
6911,2005-08-20 20:16:06.000,6.99
6912,2005-08-20 21:35:27.000,4.99
6913,2005-08-21 12:07:42.000,2.99
6914,2005-08-21 12:47:53.000,3.99
6915,2005-08-23 06:56:04.000,2.99
6916,2005-08-23 16:15:45.000,4.99
6917,2005-08-23 16:18:12.000,7.99
6918,2005-05-25 23:00:21.000,2.99
6919,2005-05-26 13:40:40.000,2.99
6920,2005-05-29 02:48:52.000,2.99
6921,2005-06-19 03:08:51.000,0.99
6922,2005-06-20 15:33:47.000,4.99
6923,2005-07-08 00:02:49.000,6.99
6924,2005-07-08 05:39:42.000,4.99
6925,2005-07-10 00:16:54.000,6.99
6926,2005-07-10 18:00:07.000,4.99
6927,2005-07-11 23:46:19.000,5.99
6928,2005-07-12 13:23:40.000,5.99
6929,2005-07-27 01:43:39.000,4.99
6930,2005-07-27 08:04:28.000,2.99
6931,2005-07-27 20:04:05.000,1.99
6932,2005-07-27 20:37:57.000,2.99
6933,2005-07-27 21:01:16.000,5.99
6934,2005-07-28 20:59:04.000,3.99
6935,2005-07-29 00:54:17.000,2.99
6936,2005-07-29 04:45:25.000,4.99
6937,2005-07-29 14:34:17.000,4.99
6938,2005-07-30 03:14:53.000,6.99
6939,2005-07-31 11:00:58.000,4.99
6940,2005-07-31 22:10:54.000,4.99
6941,2005-08-02 12:59:08.000,4.99
6942,2005-08-02 18:44:45.000,0.99
6943,2005-08-17 00:56:06.000,6.99
6944,2005-08-17 13:52:26.000,1.99
6945,2005-08-19 01:55:55.000,2.99
6946,2005-08-19 04:10:50.000,5.99
6947,2005-08-19 15:00:58.000,7.99
6948,2005-08-19 15:39:39.000,0.99
6949,2005-08-19 21:52:51.000,2.99
6950,2005-08-20 14:32:31.000,5.99
6951,2005-08-21 01:10:29.000,0.99
6952,2005-08-22 08:57:24.000,0.99
6953,2005-08-23 19:50:06.000,2.99
6954,2005-08-23 19:51:29.000,0.99
6955,2005-06-16 16:38:10.000,2.99
6956,2005-06-19 12:12:23.000,0.99
6957,2005-06-20 04:50:45.000,8.99
6958,2005-07-07 21:41:06.000,2.99
6959,2005-07-08 10:30:36.000,5.99
6960,2005-07-08 20:25:11.000,0.99
6961,2005-07-09 16:03:09.000,5.99
6962,2005-07-10 08:26:26.000,0.99
6963,2005-07-10 22:11:04.000,9.99
6964,2005-07-11 02:00:12.000,4.99
6965,2005-07-28 08:09:48.000,2.99
6966,2005-07-29 15:56:18.000,4.99
6967,2005-07-30 07:39:59.000,4.99
6968,2005-08-01 03:44:26.000,1.99
6969,2005-08-01 04:34:45.000,4.99
6970,2005-08-01 04:52:12.000,5.99
6971,2005-08-01 04:57:32.000,6.99
6972,2005-08-01 06:52:50.000,0.99
6973,2005-08-18 03:48:41.000,5.99
6974,2005-08-18 05:16:28.000,3.99
6975,2005-08-20 01:30:56.000,4.99
6976,2005-08-20 09:13:25.000,6.99
6977,2005-08-20 16:02:28.000,2.99
6978,2005-08-22 04:31:37.000,6.99
6979,2005-05-29 05:30:31.000,6.99
6980,2005-05-30 09:40:40.000,2.99
6981,2005-05-31 20:37:52.000,5.99
6982,2005-06-16 08:46:26.000,7.99
6983,2005-06-16 15:14:18.000,7.99
6984,2005-06-16 21:11:00.000,2.99
6985,2005-06-18 14:47:29.000,5.99
6986,2005-07-07 11:13:07.000,5.99
6987,2005-07-08 01:23:58.000,4.99
6988,2005-07-11 04:59:56.000,0.99
6989,2005-07-12 04:50:49.000,3.99
6990,2005-07-27 08:32:08.000,2.99
6991,2005-07-28 07:03:25.000,7.99
6992,2005-07-28 08:20:55.000,4.99
6993,2005-07-30 12:46:40.000,6.99
6994,2005-07-30 15:17:31.000,6.99
6995,2005-07-30 21:48:44.000,7.99
6996,2005-08-01 11:28:30.000,3.99
6997,2005-08-01 21:22:41.000,2.99
6998,2005-08-02 11:01:26.000,3.99
6999,2005-08-18 19:43:46.000,6.99
7000,2005-08-19 11:23:20.000,4.99
7001,2005-08-19 11:27:10.000,2.99
7002,2005-08-19 21:14:45.000,4.99
7003,2005-08-20 05:59:17.000,5.99
7004,2005-08-20 07:48:38.000,4.99
7005,2005-08-20 22:49:23.000,6.99
7006,2005-08-21 03:00:39.000,4.99
7007,2005-08-22 06:45:57.000,2.99
7008,2005-08-23 00:05:57.000,10.99
7009,2005-08-23 01:39:10.000,2.99
7010,2005-08-23 06:13:16.000,1.99
7011,2005-08-23 09:52:55.000,2.99
7012,2005-05-31 14:13:59.000,8.99
7013,2005-06-16 07:49:47.000,3.99
7014,2005-06-17 11:35:09.000,2.99
7015,2005-06-17 14:18:37.000,2.99
7016,2005-06-17 18:09:04.000,10.99
7017,2005-06-18 00:38:35.000,0.99
7018,2005-06-19 20:30:21.000,7.99
7019,2005-06-20 06:56:20.000,3.99
7020,2005-06-20 23:52:30.000,0.99
7021,2005-07-07 03:42:07.000,0.99
7022,2005-07-08 13:31:23.000,6.99
7023,2005-07-08 19:14:45.000,2.99
7024,2005-07-11 19:09:33.000,2.99
7025,2005-07-27 04:02:33.000,0.99
7026,2005-07-27 11:23:09.000,1.99
7027,2005-07-28 10:37:41.000,7.99
7028,2005-07-29 08:37:41.000,1.99
7029,2005-07-29 08:51:59.000,2.99
7030,2005-07-29 17:40:45.000,0.99
7031,2005-07-30 02:36:06.000,0.99
7032,2005-07-30 11:50:54.000,4.99
7033,2005-08-02 04:06:46.000,8.99
7034,2005-08-19 02:12:40.000,0.99
7035,2005-08-19 23:42:52.000,2.99
7036,2005-08-20 08:57:11.000,3.99
7037,2005-08-20 18:28:28.000,2.99
7038,2005-08-20 19:03:25.000,0.99
7039,2005-08-20 21:31:58.000,2.99
7040,2005-08-21 11:59:38.000,2.99
7041,2005-08-21 16:54:47.000,7.99
7042,2005-08-21 17:59:09.000,6.99
7043,2005-05-25 00:19:27.000,4.99
7044,2005-05-27 20:44:36.000,3.99
7045,2005-05-28 06:42:13.000,6.99
7046,2005-05-29 16:32:10.000,0.99
7047,2005-06-16 17:48:37.000,2.99
7048,2005-06-17 02:54:16.000,5.99
7049,2005-06-17 10:42:34.000,8.99
7050,2005-06-17 16:33:32.000,3.99
7051,2005-06-18 15:34:18.000,0.99
7052,2005-06-21 12:25:07.000,0.99
7053,2005-07-09 07:19:35.000,3.99
7054,2005-07-09 22:12:01.000,5.99
7055,2005-07-12 03:50:32.000,2.99
7056,2005-07-12 14:29:25.000,0.99
7057,2005-07-31 02:05:32.000,4.99
7058,2005-07-31 12:24:58.000,4.99
7059,2005-07-31 13:21:54.000,4.99
7060,2005-08-01 02:29:50.000,1.99
7061,2005-08-17 13:00:40.000,1.99
7062,2005-08-17 16:28:24.000,2.99
7063,2005-08-18 06:43:22.000,6.99
7064,2005-08-19 16:43:41.000,4.99
7065,2005-08-20 02:07:06.000,5.99
7066,2005-08-20 08:26:32.000,2.99
7067,2005-08-20 14:42:34.000,4.99
7068,2005-08-22 23:08:46.000,4.99
7069,2005-05-30 22:17:17.000,4.99
7070,2005-06-16 02:46:28.000,2.99
7071,2005-06-19 17:54:48.000,6.99
7072,2005-06-19 23:06:28.000,8.99
7073,2005-06-20 03:57:17.000,1.99
7074,2005-07-06 01:00:11.000,1.99
7075,2005-07-06 10:11:25.000,3.99
7076,2005-07-08 02:12:00.000,0.99
7077,2005-07-10 00:35:37.000,0.99
7078,2005-07-11 17:16:40.000,0.99
7079,2005-07-12 04:57:46.000,7.99
7080,2005-07-12 13:45:15.000,3.99
7081,2005-07-12 15:25:33.000,7.99
7082,2005-07-12 17:23:01.000,6.99
7083,2005-07-27 00:59:05.000,4.99
7084,2005-07-30 08:50:25.000,6.99
7085,2005-08-01 08:14:10.000,0.99
7086,2005-08-01 20:45:39.000,0.99
7087,2005-08-20 00:55:16.000,2.99
7088,2005-08-20 12:55:43.000,5.99
7089,2005-08-21 03:16:15.000,4.99
7090,2005-08-21 12:54:22.000,3.99
7091,2005-08-22 01:45:58.000,6.99
7092,2005-08-22 18:48:42.000,3.99
7093,2005-08-23 01:07:01.000,0.99
7094,2005-08-23 08:04:40.000,4.99
7095,2005-08-23 13:18:46.000,4.99
7096,2005-08-23 17:57:35.000,3.99
7097,2005-05-25 16:34:24.000,4.99
7098,2005-05-26 16:08:05.000,0.99
7099,2005-06-17 20:54:36.000,8.99
7100,2005-06-21 03:47:19.000,1.99
7101,2005-07-06 03:47:05.000,4.99
7102,2005-07-06 13:23:34.000,2.99
7103,2005-07-08 08:49:54.000,0.99
7104,2005-07-08 10:38:27.000,2.99
7105,2005-07-09 07:25:28.000,2.99
7106,2005-07-09 13:50:11.000,1.99
7107,2005-07-11 21:40:23.000,4.99
7108,2005-07-12 01:59:20.000,2.99
7109,2005-07-12 17:36:42.000,1.99
7110,2005-07-27 12:30:47.000,4.99
7111,2005-07-27 17:18:35.000,4.99
7112,2005-07-28 04:03:17.000,4.99
7113,2005-07-28 08:46:14.000,1.99
7114,2005-08-01 10:03:20.000,6.99
7115,2005-08-01 20:59:52.000,2.99
7116,2005-08-02 17:02:06.000,2.99
7117,2005-08-17 12:32:39.000,0.99
7118,2005-08-17 21:04:35.000,9.99
7119,2005-08-18 10:35:13.000,5.99
7120,2005-08-19 04:32:15.000,6.99
7121,2005-08-21 08:33:07.000,3.99
7122,2005-08-21 12:13:10.000,6.99
7123,2005-08-22 20:20:30.000,4.99
7124,2005-08-23 18:07:31.000,7.99
7125,2006-02-14 15:16:03.000,0.99
7126,2005-06-14 23:16:27.000,3.99
7127,2005-06-15 02:27:07.000,4.99
7128,2005-06-20 11:50:52.000,0.99
7129,2005-06-21 15:55:06.000,3.99
7130,2005-07-06 05:58:45.000,6.99
7131,2005-07-07 18:03:17.000,4.99
7132,2005-07-08 04:01:02.000,0.99
7133,2005-07-11 19:46:05.000,8.99
7134,2005-07-11 22:23:09.000,0.99
7135,2005-07-11 22:29:29.000,2.99
7136,2005-07-12 04:54:32.000,0.99
7137,2005-07-27 01:42:20.000,8.99
7138,2005-07-30 19:17:31.000,2.99
7139,2005-07-31 00:35:05.000,0.99
7140,2005-07-31 13:04:14.000,5.99
7141,2005-07-31 15:19:48.000,5.99
7142,2005-08-01 21:44:24.000,2.99
7143,2005-08-17 00:25:06.000,3.99
7144,2005-08-17 00:34:53.000,0.99
7145,2005-08-17 00:45:41.000,2.99
7146,2005-08-18 13:41:32.000,4.99
7147,2005-08-20 05:48:59.000,2.99
7148,2005-08-20 08:18:36.000,5.99
7149,2005-08-23 06:19:12.000,4.99
7150,2006-02-14 15:16:03.000,2.99
7151,2005-05-25 11:09:48.000,0.99
7152,2005-06-17 13:06:56.000,7.99
7153,2005-06-19 03:15:05.000,4.99
7154,2005-06-19 05:59:57.000,2.99
7155,2005-07-06 15:41:27.000,2.99
7156,2005-07-08 07:28:05.000,0.99
7157,2005-07-08 16:39:05.000,2.99
7158,2005-07-09 02:35:32.000,7.99
7159,2005-07-09 20:34:09.000,4.99
7160,2005-07-10 10:32:52.000,9.99
7161,2005-07-11 04:41:09.000,4.99
7162,2005-07-11 21:31:51.000,4.99
7163,2005-07-12 05:06:39.000,5.99
7164,2005-07-12 22:39:03.000,6.99
7165,2005-07-27 16:46:07.000,1.99
7166,2005-07-28 04:02:13.000,2.99
7167,2005-07-29 01:42:55.000,5.99
7168,2005-07-29 08:58:03.000,2.99
7169,2005-07-29 15:39:29.000,0.99
7170,2005-07-30 20:52:45.000,2.99
7171,2005-08-01 14:13:00.000,3.99
7172,2005-08-02 04:56:14.000,3.99
7173,2005-08-18 02:24:07.000,1.99
7174,2005-08-18 07:17:55.000,4.99
7175,2005-08-20 09:26:17.000,8.99
7176,2005-08-21 01:32:16.000,4.99
7177,2005-08-21 15:51:38.000,6.99
7178,2005-08-21 16:03:27.000,6.99
7179,2005-08-22 05:59:59.000,2.99
7180,2005-05-25 13:36:12.000,1.99
7181,2005-05-28 19:46:50.000,2.99
7182,2005-06-15 08:16:06.000,5.99
7183,2005-06-17 16:03:46.000,4.99
7184,2005-06-20 09:56:12.000,4.99
7185,2005-06-20 13:38:41.000,4.99
7186,2005-07-06 04:22:36.000,0.99
7187,2005-07-09 18:16:08.000,5.99
7188,2005-07-10 03:58:40.000,4.99
7189,2005-07-29 09:04:17.000,2.99
7190,2005-07-30 08:58:24.000,5.99
7191,2005-08-01 19:59:41.000,4.99
7192,2005-08-02 01:54:34.000,5.99
7193,2005-08-02 13:06:11.000,5.99
7194,2005-08-02 16:15:07.000,4.99
7195,2005-08-17 04:25:42.000,0.99
7196,2005-08-17 08:11:10.000,0.99
7197,2005-08-18 04:07:20.000,4.99
7198,2005-08-18 08:26:13.000,0.99
7199,2005-08-18 09:37:30.000,6.99
7200,2005-08-18 21:09:38.000,4.99
7201,2005-08-20 00:56:44.000,8.99
7202,2005-08-20 04:10:26.000,6.99
7203,2005-08-20 23:29:50.000,1.99
7204,2005-08-21 13:59:08.000,2.99
7205,2005-08-22 03:39:56.000,0.99
7206,2005-08-22 15:46:20.000,2.99
7207,2005-08-22 21:06:00.000,4.99
7208,2005-05-25 14:57:22.000,6.99
7209,2005-05-27 17:21:04.000,4.99
7210,2005-05-31 04:06:47.000,4.99
7211,2005-06-15 06:15:36.000,4.99
7212,2005-06-15 12:49:02.000,4.99
7213,2005-06-18 06:03:27.000,2.99
7214,2005-06-19 04:40:06.000,7.99
7215,2005-06-19 04:56:27.000,6.99
7216,2005-06-19 13:29:28.000,2.99
7217,2005-06-19 16:55:59.000,4.99
7218,2005-06-20 01:07:16.000,1.99
7219,2005-06-20 16:00:19.000,0.99
7220,2005-07-06 15:31:45.000,2.99
7221,2005-07-09 17:11:35.000,6.99
7222,2005-07-11 04:47:42.000,0.99
7223,2005-07-12 12:59:16.000,3.99
7224,2005-07-28 22:47:06.000,4.99
7225,2005-07-29 11:51:24.000,1.99
7226,2005-07-30 07:18:44.000,3.99
7227,2005-07-30 16:53:21.000,6.99
7228,2005-07-30 20:18:53.000,4.99
7229,2005-07-31 11:13:52.000,2.99
7230,2005-07-31 19:08:56.000,4.99
7231,2005-08-01 05:15:47.000,2.99
7232,2005-08-02 18:14:12.000,0.99
7233,2005-08-17 06:44:22.000,6.99
7234,2005-08-18 06:26:51.000,4.99
7235,2005-08-19 07:00:35.000,4.99
7236,2005-08-19 16:18:24.000,9.99
7237,2005-08-21 01:43:40.000,5.99
7238,2005-08-22 08:54:12.000,3.99
7239,2005-08-22 16:35:47.000,3.99
7240,2005-08-23 13:14:47.000,0.99
7241,2005-08-23 17:30:40.000,3.99
7242,2006-02-14 15:16:03.000,7.98
7243,2006-02-14 15:16:03.000,0.0
7244,2005-06-15 16:17:21.000,2.99
7245,2005-06-15 19:22:08.000,4.99
7246,2005-06-16 02:01:15.000,3.99
7247,2005-06-17 21:10:05.000,0.99
7248,2005-06-18 10:00:33.000,4.99
7249,2005-06-19 23:17:11.000,2.99
7250,2005-06-20 13:55:41.000,3.99
7251,2005-06-21 12:14:23.000,1.99
7252,2005-07-06 08:56:43.000,4.99
7253,2005-07-08 08:18:21.000,4.99
7254,2005-07-09 03:14:45.000,7.99
7255,2005-07-10 08:18:22.000,2.99
7256,2005-07-10 14:33:00.000,2.99
7257,2005-07-10 19:52:17.000,6.99
7258,2005-07-11 07:49:53.000,3.99
7259,2005-07-12 02:22:46.000,1.99
7260,2005-07-30 02:30:07.000,2.99
7261,2005-07-30 21:33:01.000,7.99
7262,2005-07-31 01:11:53.000,3.99
7263,2005-07-31 18:54:15.000,1.99
7264,2005-08-02 21:36:46.000,7.99
7265,2005-08-17 12:48:28.000,6.99
7266,2005-08-17 19:10:34.000,2.99
7267,2005-08-18 20:10:39.000,4.99
7268,2005-08-20 15:18:20.000,5.99
7269,2005-08-21 05:38:05.000,4.99
7270,2005-08-21 09:44:53.000,4.99
7271,2005-08-22 03:32:05.000,0.99
7272,2005-08-22 15:49:54.000,2.99
7273,2005-05-24 23:11:53.000,1.99
7274,2005-05-25 16:48:24.000,0.99
7275,2005-05-28 23:15:48.000,6.99
7276,2005-05-29 02:29:36.000,0.99
7277,2005-05-29 09:41:40.000,4.99
7278,2005-05-31 13:54:48.000,2.99
7279,2005-06-15 11:43:09.000,3.99
7280,2005-06-17 05:11:04.000,2.99
7281,2005-06-18 22:12:09.000,6.99
7282,2005-07-07 07:20:29.000,9.99
7283,2005-07-08 16:57:30.000,0.99
7284,2005-07-08 19:36:17.000,6.99
7285,2005-07-12 00:25:04.000,2.99
7286,2005-07-12 09:16:24.000,5.99
7287,2005-07-12 17:22:06.000,4.99
7288,2005-07-27 03:03:09.000,4.99
7289,2005-07-27 21:36:09.000,6.99
7290,2005-07-28 14:07:46.000,2.99
7291,2005-08-01 13:12:11.000,2.99
7292,2005-08-02 01:53:06.000,4.99
7293,2005-08-02 05:12:22.000,4.99
7294,2005-08-17 16:05:28.000,3.99
7295,2005-08-18 07:15:19.000,4.99
7296,2005-08-19 12:42:28.000,5.99
7297,2005-08-20 11:24:48.000,2.99
7298,2005-08-21 06:20:51.000,4.99
7299,2005-08-21 20:44:19.000,6.99
7300,2005-08-23 13:54:39.000,2.99
7301,2006-02-14 15:16:03.000,3.98
7302,2006-02-14 15:16:03.000,0.0
7303,2005-05-26 06:41:48.000,1.99
7304,2005-05-31 05:35:16.000,4.99
7305,2005-06-15 12:32:13.000,4.99
7306,2005-06-17 04:25:46.000,6.99
7307,2005-06-17 20:02:16.000,3.99
7308,2005-06-20 21:29:00.000,5.99
7309,2005-07-06 00:11:28.000,3.99
7310,2005-07-06 23:28:24.000,9.99
7311,2005-07-10 02:19:28.000,0.99
7312,2005-07-12 04:05:16.000,4.99
7313,2005-07-29 04:57:43.000,2.99
7314,2005-07-29 13:48:20.000,3.99
7315,2005-07-31 19:43:18.000,3.99
7316,2005-08-01 09:32:53.000,7.99
7317,2005-08-01 13:48:22.000,5.99
7318,2005-08-01 16:08:52.000,4.99
7319,2005-08-02 18:39:12.000,2.99
7320,2005-08-17 11:56:48.000,0.99
7321,2005-08-17 13:12:20.000,2.99
7322,2005-08-17 16:08:17.000,2.99
7323,2005-08-18 02:01:40.000,2.99
7324,2005-08-18 10:50:07.000,2.99
7325,2005-08-20 17:43:56.000,1.99
7326,2005-08-21 18:09:51.000,0.99
7327,2005-08-23 07:10:22.000,6.99
7328,2005-05-31 13:30:49.000,8.99
7329,2005-06-17 00:38:20.000,2.99
7330,2005-07-06 07:12:26.000,1.99
7331,2005-07-08 04:17:47.000,2.99
7332,2005-07-10 19:09:57.000,1.99
7333,2005-07-10 21:36:53.000,2.99
7334,2005-07-11 02:16:47.000,2.99
7335,2005-07-28 00:24:14.000,3.99
7336,2005-07-29 12:33:58.000,0.99
7337,2005-07-31 11:47:54.000,4.99
7338,2005-07-31 22:11:43.000,7.99
7339,2005-08-01 04:24:47.000,4.99
7340,2005-08-01 14:23:58.000,3.99
7341,2005-08-02 20:05:16.000,2.99
7342,2005-08-18 02:49:54.000,4.99
7343,2005-08-21 05:07:12.000,0.99
7344,2005-08-21 09:08:29.000,4.99
7345,2005-08-22 17:48:42.000,2.99
7346,2005-05-25 04:18:51.000,0.99
7347,2005-05-27 13:32:39.000,6.99
7348,2005-05-31 05:46:23.000,6.99
7349,2005-05-31 09:52:50.000,0.99
7350,2005-06-16 06:14:25.000,4.99
7351,2005-06-19 02:39:39.000,5.99
7352,2005-06-21 08:45:33.000,5.99
7353,2005-07-09 03:44:15.000,3.99
7354,2005-07-09 08:53:09.000,2.99
7355,2005-07-27 12:50:17.000,7.99
7356,2005-07-28 02:09:12.000,2.99
7357,2005-07-29 00:41:56.000,7.99
7358,2005-07-31 10:26:19.000,10.99
7359,2005-08-01 19:30:21.000,2.99
7360,2005-08-02 05:03:05.000,2.99
7361,2005-08-17 03:02:56.000,8.99
7362,2005-08-17 14:31:56.000,0.99
7363,2005-08-17 19:09:12.000,6.99
7364,2005-08-19 17:50:03.000,2.99
7365,2005-08-20 16:07:55.000,2.99
7366,2005-05-25 19:46:21.000,3.99
7367,2005-05-30 21:45:19.000,0.99
7368,2005-06-15 16:11:21.000,6.99
7369,2005-06-16 16:53:33.000,6.99
7370,2005-06-16 17:56:10.000,4.99
7371,2005-06-18 08:24:03.000,1.99
7372,2005-06-21 00:33:47.000,0.99
7373,2005-07-06 02:46:13.000,2.99
7374,2005-07-08 22:29:59.000,5.99
7375,2005-07-09 13:55:45.000,7.99
7376,2005-07-09 21:28:07.000,7.99
7377,2005-07-10 05:06:45.000,2.99
7378,2005-07-12 07:19:35.000,8.99
7379,2005-07-12 09:47:58.000,1.99
7380,2005-07-12 12:44:04.000,2.99
7381,2005-07-12 13:35:02.000,5.99
7382,2005-07-29 07:42:25.000,2.99
7383,2005-07-30 12:13:48.000,4.99
7384,2005-07-30 15:26:08.000,5.99
7385,2005-07-30 19:48:41.000,0.99
7386,2005-07-31 07:11:50.000,3.99
7387,2005-07-31 08:43:43.000,0.99
7388,2005-08-01 03:14:34.000,8.99
7389,2005-08-01 20:09:24.000,3.99
7390,2005-08-01 20:39:32.000,6.99
7391,2005-08-02 14:35:03.000,4.99
7392,2005-08-16 23:29:53.000,4.99
7393,2005-08-18 20:09:19.000,0.99
7394,2005-08-20 10:42:42.000,4.99
7395,2005-08-20 18:05:12.000,5.99
7396,2005-08-21 00:14:32.000,4.99
7397,2005-08-21 16:10:50.000,2.99
7398,2005-08-22 04:51:42.000,2.99
7399,2005-08-22 21:59:51.000,2.99
7400,2005-08-23 12:50:00.000,6.99
7401,2005-05-26 00:17:50.000,2.99
7402,2005-05-26 08:10:22.000,4.99
7403,2005-05-26 21:06:14.000,2.99
7404,2005-05-27 11:26:11.000,5.99
7405,2005-05-27 22:11:56.000,2.99
7406,2005-05-30 08:02:56.000,4.99
7407,2005-06-17 18:42:09.000,0.99
7408,2005-06-21 06:55:36.000,9.99
7409,2005-07-06 01:24:38.000,5.99
7410,2005-07-07 08:32:12.000,2.99
7411,2005-07-08 06:09:09.000,2.99
7412,2005-07-11 22:18:20.000,3.99
7413,2005-07-29 01:05:16.000,0.99
7414,2005-07-29 06:34:45.000,5.99
7415,2005-07-29 10:00:48.000,7.99
7416,2005-07-30 17:46:50.000,4.99
7417,2005-07-31 06:39:45.000,4.99
7418,2005-07-31 19:20:49.000,4.99
7419,2005-08-01 21:38:37.000,1.99
7420,2005-08-02 00:06:37.000,0.99
7421,2005-08-02 06:38:44.000,3.99
7422,2005-08-02 17:48:39.000,2.99
7423,2005-08-18 06:27:05.000,3.99
7424,2005-08-19 11:05:51.000,2.99
7425,2005-08-19 12:05:04.000,8.99
7426,2005-08-20 03:58:41.000,8.99
7427,2005-08-20 20:42:12.000,0.99
7428,2005-08-20 22:45:58.000,7.99
7429,2005-08-21 02:58:02.000,7.99
7430,2005-08-21 10:15:13.000,4.99
7431,2005-08-22 13:46:24.000,2.99
7432,2005-08-22 18:24:16.000,2.99
7433,2005-08-22 20:31:38.000,2.99
7434,2005-08-23 15:01:54.000,3.99
7435,2006-02-14 15:16:03.000,0.99
7436,2005-05-27 03:15:23.000,2.99
7437,2005-06-16 20:13:03.000,3.99
7438,2005-06-18 17:01:55.000,0.99
7439,2005-06-19 09:56:01.000,4.99
7440,2005-06-21 11:30:47.000,2.99
7441,2005-07-07 21:14:19.000,0.99
7442,2005-07-08 08:40:02.000,0.99
7443,2005-07-08 21:26:11.000,9.99
7444,2005-07-11 17:54:09.000,5.99
7445,2005-07-12 19:50:16.000,0.99
7446,2005-07-27 22:11:36.000,2.99
7447,2005-07-27 23:33:57.000,4.99
7448,2005-07-29 19:03:15.000,2.99
7449,2005-07-30 14:31:31.000,2.99
7450,2005-08-01 10:11:25.000,6.99
7451,2005-08-02 15:50:55.000,1.99
7452,2005-08-17 03:43:37.000,4.99
7453,2005-08-18 16:06:31.000,5.99
7454,2005-08-18 17:02:21.000,1.99
7455,2005-08-19 08:53:57.000,3.99
7456,2005-08-20 14:55:09.000,2.99
7457,2005-08-20 15:04:09.000,1.99
7458,2005-08-20 16:07:08.000,0.99
7459,2005-08-20 22:36:40.000,0.99
7460,2005-08-21 03:32:03.000,5.99
7461,2005-08-21 07:13:23.000,2.99
7462,2005-08-21 13:43:59.000,5.99
7463,2005-08-21 22:12:45.000,4.99
7464,2005-08-22 18:39:44.000,2.99
7465,2005-08-23 02:30:23.000,3.99
7466,2005-05-29 08:10:07.000,3.99
7467,2005-05-30 02:45:16.000,10.99
7468,2005-06-15 12:58:27.000,0.99
7469,2005-06-19 17:23:34.000,4.99
7470,2005-06-20 13:53:13.000,6.99
7471,2005-07-06 10:51:28.000,2.99
7472,2005-07-08 12:15:37.000,0.99
7473,2005-07-09 10:18:40.000,4.99
7474,2005-07-09 13:25:18.000,4.99
7475,2005-07-27 12:00:19.000,5.99
7476,2005-07-28 09:10:06.000,2.99
7477,2005-07-30 07:40:39.000,0.99
7478,2005-07-30 08:02:39.000,1.99
7479,2005-07-30 08:48:20.000,4.99
7480,2005-07-30 13:38:17.000,8.99
7481,2005-07-31 22:20:46.000,5.99
7482,2005-08-01 18:09:53.000,0.99
7483,2005-08-01 20:32:27.000,2.99
7484,2005-08-02 07:36:44.000,2.99
7485,2005-08-17 04:36:31.000,4.99
7486,2005-08-17 17:28:01.000,3.99
7487,2005-08-18 01:17:32.000,5.99
7488,2005-08-18 03:59:02.000,4.99
7489,2005-08-18 18:33:20.000,4.99
7490,2005-08-20 20:06:05.000,4.99
7491,2005-08-23 11:05:17.000,2.99
7492,2005-08-23 13:16:15.000,3.99
7493,2005-08-23 18:08:19.000,4.99
7494,2005-05-26 22:01:39.000,6.99
7495,2005-06-15 11:34:33.000,2.99
7496,2005-06-16 14:47:16.000,2.99
7497,2005-06-17 23:45:47.000,3.99
7498,2005-06-19 14:55:23.000,4.99
7499,2005-06-21 03:12:15.000,5.99
7500,2005-06-21 05:30:36.000,4.99
7501,2005-06-21 10:57:27.000,2.99
7502,2005-07-06 11:55:35.000,5.99
7503,2005-07-06 19:11:43.000,2.99
7504,2005-07-07 15:47:10.000,4.99
7505,2005-07-09 00:45:41.000,5.99
7506,2005-07-10 18:14:22.000,0.99
7507,2005-07-10 20:58:55.000,2.99
7508,2005-07-12 01:01:58.000,2.99
7509,2005-07-12 02:17:00.000,5.99
7510,2005-07-27 17:11:47.000,4.99
7511,2005-07-29 06:41:36.000,2.99
7512,2005-07-31 06:31:36.000,4.99
7513,2005-07-31 14:20:59.000,0.99
7514,2005-08-02 07:21:43.000,3.99
7515,2005-08-02 10:07:54.000,4.99
7516,2005-08-17 01:38:19.000,0.99
7517,2005-08-18 00:13:51.000,3.99
7518,2005-08-18 11:22:53.000,5.99
7519,2005-08-19 11:53:49.000,4.99
7520,2005-08-20 02:58:42.000,4.99
7521,2005-08-20 09:41:09.000,4.99
7522,2005-08-21 04:56:31.000,4.99
7523,2005-08-21 22:53:01.000,4.99
7524,2005-08-22 08:24:32.000,10.99
7525,2005-08-22 21:05:50.000,5.99
7526,2005-05-31 12:15:57.000,4.99
7527,2005-06-15 15:40:56.000,0.99
7528,2005-06-17 09:42:34.000,2.99
7529,2005-06-17 16:48:55.000,4.99
7530,2005-06-21 21:12:11.000,2.99
7531,2005-07-06 13:31:37.000,2.99
